more_info,is_dress,is_mini
"
- Faux wrap design elevates knit skirt
- Elasticized waistband
- Faux wrap front
- Pull-on style
- About 23"" long
- Cotton/polyester/polyurethane
- Dry clean
- Made in USA
- Model shown is 5'10"" (177cm) wearing US size 4.

",False,False
"style notes
 This season we took our fan favorite sequined skirt and modified it with a shorter hem and tonal army embellishment. Still a standout, this must-have piece is the gift that keeps on giving.
 DETAILS
 
- Embellishment through
- Fitted style
- Back zip
- Mid length",False,False
"- Pencil skirt
- Pleats and Gathers at left side seam
- invisible waistband

								



Ideal for pairing with everything from a rocker tee to a more formal blouse, the Fitted Drape Skirt is perfectly suited for everyday wear!",False,False
"Black and white come together in this simple graphic skirt. The two-toned style looks perfect paired back this seasons colors or, of course, more black and white. In a slightly stretchy cotton, this one hugs in all the right places. - Zips at back - Sits high on waist - Color block detail - Pencil skirt fit - Back slit - Lined - Knee length",False,False
"style notes
 A high waisted fit and perfect amount of flare lend the Earla Skirt to year round, universal wear. We especially love it fabricated in this tonal blue and black floral print.
 DETAILS
 
- High waist- Flare style- Back zip- Skirt length is approximately 21.5 inches",False,False
"Double Faced Cashmere Coating Paneled Skirt

- 100% Cashmere
- Style # Y29219CU

Please contact a personal shopper at our boutique for this item 212.929.7525",False,False
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        As a tribute to Carol and Humberto’s longtime friend Spike Jonze, the Fall/Winter 2015 collection filters the filmmaker’s never-before-seen 35-millimeter candids through an OC lens. Seams, plackets, and cuffs come in double layers evoking multiple exposures—all in an autumnal palette inspired by Kodak. - Button-down skirt - Flap pockets at front- Curved hem- 97% polyester, 8% nylon, 6% acrylic - Made in the USA",False,False
Knee length •  Slim fit skirt •  Wrap front detail                                                                                                                            51%COTON 33%LAINE 11%POLYAMIDE 5%ELASTHANNE,False,False
"Cool, graphic silk and an airy design create effortless movement and a textural statement. The skirt’s subtle dropped waist allows for  the soft pleats to create flattering volume at the sweep. Pair with an  easy fit sweater for cozy polish. Falls just below the knee.",False,False
"Adorned with eye-catching flower paillettes and bead embroidery, our embellished short-sleeve pullover is an elevated alternative to your go-to silk blouse. Woven in Italy from the finest wool, this ultra-feminine top is light enough to transition between seasons. For colorful contrast, tuck it into our black pleated skirt  and wear with a pair of our Black Bow-Detailed Suede Leather Fibi Mules. • 100% virgin wool• Dry clean only• Made in Italy",False,False
"Cotton silk print skirt.

Made in the USA

Content: 55% SE 45% CO ,100% SILK LINING

Imported Fabric",False,False
"A mid-length skirt in black calfskin suede, this A-line silhouette exudes feminine appeal with a high waist and front slit. Alexa's signature daisy embroidery and concealed zip closure at the back.

Fits small to size. Take one or two sizes larger than usual.

FINAL SALE - cannot be returned or exchanged.  No price adjustments.

FIT AND SIZE GUIDE

Based on size 27, rise measured from below waistband.
Model is wearing a size 27. Height 5’10"", waist 27”, hips 34"", dress 2.

Calf Split Suede
100% Suede
Bottom Opening: 42""
Length: 29.25""

CARE INSTRUCTION

Dry clean only",False,False
- High waist - Flare style - Embellished - Back zip - 100% Cotton - Mid length - Skirt length is approximately 22 inches,False,False
"Dramatically different lengths define this ultra edgy wrap style of richly flecked wool/silk tweed with a shimmery tab closure. 

- Bandless waist
- Pleated,diagonal front wrap with D-ring tab close
- Center back seam
- Asymmetrical hem
- About 29"" long
- Wool/nylon/silk/elastane
- Dry clean
- Made in Italy

",False,False
"This sleek pencil skirt is a wear-to-work staple for spring and summer. Mix with suiting separates in textured cotton, soft leather and fluid printed silk. Side zip. Falls to above the knee. Fits true to size. 

- Style #: S659701T15B 
- 59cm / 23"" from natural waist 

FABRIC 

Our new midweight modern stretch double cloth that holds its form and flatters the body. 

63% Polyester Ceramica 27% Viscose 7% Cotton 3% Elastane",False,False
"
- Beautifully tiered silhouette of soft jersey
- Grosgrain waistband
- Pleated, tiered silhouette
- Concealed side zip
- About 18"" long
- Viscose/silk
- Contrast: Cotton/acetate
- Dry clean
- Made in Italy
Model shown is 5'10"" (177cm) wearing US size 2.

",False,False
"Flame of the Forest Print Combo Skirt | Rebecca Taylor
 - Model is a size 2. Height 5'10.
 - Sits 1"" inch below natural waist.
 - 27"" inch length.
 - 100% silk.
 - Lining: 100% polyester.
 - Dry clean only. 
 - Imported.
",False,False
- Embellishment through - Fitted style - Back zip - Mid length,False,False
